url,concept_and_mnemonic
https://mammothmemory.net/maths/numbers/standard-form/standard-form-and-moving-decimal-places.html,"```json
[
    {
        ""term"": ""Standard form and moving decimal places"",
        ""definition"": ""Moving the decimal place to the left or right and adjusting the power of 10 accordingly."",
        ""mnemonic"": ""The Queens right hand woman (Right) was only small (Small) but you wouldn't mess with her."",
        ""image"": ""/images/user/base/Maths/Numbers/Standard Form/right-hand-woman-to-queen-small-v2.e26a5e9.jpg"",
        ""keywords"": [""right"", ""small""]
    }
]
```"
https://mammothmemory.net/maths/numbers/number-bases-and-binary/number-bases-and-binary.html,"```json
[
    {
        ""term"": ""Number Bases"",
        ""definition"": ""A system where numbers are built on multiples of the chosen base number, starting with 1 and multiplying by the base."",
        ""mnemonic"": ""The bass (base) must be multiplied to hear it. You start with one bass (one base) guitar."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Number Bases/3.2.1 Number base memory aid.jpg"",
        ""keywords"": [""bass"", ""base""]
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/hypotenuse/hypotenuse.html,"```json
[
    {
        ""term"": ""Hypotenuse"",
        ""definition"": ""The longest side of a right angle triangle, opposite the right angle."",
        ""mnemonic"": ""Our high pot (hypotenuse) is the longest one."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/3.17.7f9a70e-new.0b9834c.jpg"",
        ""keywords"": [""high pot"", ""hypotenuse""]
    },
    {
        ""term"": ""Hypotenuse"",
        ""definition"": ""The longest side of a right angle triangle, opposite the right angle."",
        ""mnemonic"": ""This high pot in use (hypotenuse) for the longest length."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/3.17.a5db181.jpg"",
        ""keywords"": [""high pot in use"", ""hypotenuse"", ""longest""]
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/sine-and-cosine-rule/examples-not-using-sine-rule.html,"```json
[
    {
        ""term"": ""Trigonometry (SOH CAH TOA)"",
        ""definition"": ""A branch of mathematics dealing with the relationships between the angles and sides of triangles."",
        ""mnemonic"": ""Use SOH CAH TOA for sine, cosine, and tangent: Sine = Opposite/Hypotenuse, Cosine = Adjacent/Hypotenuse, Tangent = Opposite/Adjacent."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Sine and cosine rule/example-1-of-not-using-sine-rule.c7af5ec.jpg"",
        ""keywords"": ""SOH, CAH, TOA""
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/intercept-and-midpoint-theorem/thales-intercept-theorem.html,"```json
[
    {
        ""term"": ""Thales' Intercept Theorem"",
        ""definition"": ""Also known as the triangular proportionality theorem, it states that the ratios of the lengths of two sides of a triangle are equal to the ratios of the lengths of the corresponding altitudes or other corresponding line segments."",
        ""mnemonic"": ""He had a strange tail (Thales) and raked up hay and leaves (Thales) with it into separate (intercept) piles."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Intercept and midpoint theorem/thales-raking-up-leaves-and-hay-mnemonic.8dc0ee7.jpg"",
        ""keywords"": [""tail"", ""hay and leaves""]
    },
    {
        ""term"": ""Cheops Pyramid"",
        ""definition"": ""The oldest and largest pyramid in Egypt, pronounced chee-ops."",
        ""mnemonic"": ""Now if he could have chopped (Cheops) the pyramid in half it would have been very easy for him to measure the pyramid."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Intercept and midpoint theorem/thales-thinking-of-choping-the-pyramid-in-half.80e9571.jpg"",
        ""keywords"": [""chopped""]
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/intercept-and-midpoint-theorem/intercept-theorem-summary.html,"```json
[
    {
        ""term"": ""Thales' Intercept Theorem"",
        ""definition"": ""A theorem in geometry stating that if two lines are cut by a pair of parallel lines, then the segments on one line are proportional to the segments on the other line."",
        ""mnemonic"": ""If you hear the words Thales' Intercept Theorem, think Pyramids, Rivers, and Range out to sea. Everything is proportional."",
        ""image"": [
            ""/images/user/base/Maths/Pythagoras and Trigonometry/Intercept and midpoint theorem/intercept-theorem-think-pyramids.13a5576.jpg"",
            ""/images/user/base/Maths/Pythagoras and Trigonometry/Intercept and midpoint theorem/intercept-theorem-think-rivers.5f632df.jpg"",
            ""/images/user/base/Maths/Pythagoras and Trigonometry/Intercept and midpoint theorem/intercept-theorem-think-range-out-to-sea.d548931.jpg""
        ],
        ""keywords"": [""Pyramids"", ""Rivers"", ""Range out to sea""]
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/intercept-and-midpoint-theorem/thales-midpoint-theorem.html,"```json
[
    {
        ""term"": ""Thales' midpoint theorem"",
        ""definition"": ""If the midpoints of a triangle's sides are marked, the line connecting these midpoints is parallel to the third side and is half its length."",
        ""mnemonic"": ""The magician chopped his assistant through her midpoint (in half)."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Intercept and midpoint theorem/magician-cutting-assistant-in-half.5753c9b.jpg"",
        ""keywords"": [""midpoint"", ""in half""]
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/trigonometry/trigonometry-sin-cos-tan.html,"```json
[
    {
        ""term"": ""Trigonometry"",
        ""definition"": ""The relationship between the sides and angles of triangles."",
        ""mnemonic"": ""<strong>Sohcahtoa</strong> the great Native American war chief was very <strong>trig</strong>ger-happy (trigonometry)."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Trigonometry/trigger-happy-indian-war-chief.0b2ddb3.jpg"",
        ""keywords"": [""Sohcahtoa"", ""trig""]
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/trigonometry/practical-examples-of-trigonometry.html,"```json
[
    {
        ""term"": ""SOH CAH TOA"",
        ""definition"": ""Mnemonic for trigonometric functions: Sine = Opposite/Hypotenuse, Cosine = Adjacent/Hypotenuse, Tangent = Opposite/Adjacent"",
        ""mnemonic"": ""Start by writing down the name of the great trigger-happy Indian war chief: SOH CAH TOA"",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Trigonometry/example-1-of-of-trigonometry-practicle-uses.9df034e.jpg"",
        ""keywords"": []
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/vectors/vector.html,"```json
[
    {
        ""term"": ""Scalar"",
        ""definition"": ""A quantity having only magnitude, not direction. It's only a number."",
        ""mnemonic"": ""The scales (scalar) only give you a number."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Vectors/scales-only-give-you-a-number.47b6d45.jpg"",
        ""keywords"": [""scales"", ""scalar""]
    },
    {
        ""term"": ""Vector"",
        ""definition"": ""A line which has magnitude and direction."",
        ""mnemonic"": ""They drove the convector for a long period of time (how long) northwards (and direction)."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Vectors/a-convector-heading-north-has-a-direction.b33cbdb.jpg"",
        ""keywords"": [""convector""]
    }
]
```"
https://mammothmemory.net/maths/pythagoras-and-trigonometry/vectors/column-vectors.html,"```json
[
    {
        ""term"": ""Column vectors"",
        ""definition"": ""A vector represented by a line with magnitude and direction, represented graphically or as a column vector."",
        ""mnemonic"": ""Remember X becomes before Y in the alphabet so the X axis above Y on the bottom."",
        ""image"": ""/images/user/base/Maths/Pythagoras and Trigonometry/Vectors/in-column-vectors-x-comes-before-y.b3f1ee1.jpg"",
        ""keywords"": [""X"", ""Y""]
    }
]
```"
https://mammothmemory.net/maths/algebra/coefficient/coefficient.html,"```json
[
    {
        ""term"": ""Coefficient"",
        ""definition"": ""A number used to multiply a variable."",
        ""mnemonic"": ""The company thought it would be a lot more efficient (coefficient) if everybody was called a number."",
        ""image"": ""/images/user/base/Maths/Maths Basics/Vocabulary and Expressions/a-coefficient-is-a-number-used-to-multiply-a-variable.7bc5ae0.jpg"",
        ""keywords"": [""co"", ""efficient""]
    }
]
```"
https://mammothmemory.net/maths/algebra/manipulating-surds/rational-number.html,"```json
[
    {
        ""term"": ""Rational Number"",
        ""definition"": ""A rational number is any number that can be written as a simple fraction."",
        ""mnemonic"": ""Rational = Ratio OR Rational = Fractional"",
        ""image"": null,
        ""keywords"": [""Rational"", ""Ratio"", ""Fractional""]
    }
]
```"
https://mammothmemory.net/maths/algebra/manipulating-surds/rationalise-turn-into-fraction.html,"```json
[
    {
        ""term"": ""Rationalise"",
        ""definition"": ""Turning a number into a fraction."",
        ""mnemonic"": ""Rations can be shared half each (rations can be fractions)."",
        ""image"": ""/images/user/base/Maths/Algebra/Manipulating Surds/jesus-sharing-bread-by-breaking-it-in-half.765228e.jpg"",
        ""keywords"": [
            ""Rations""
        ]
    }
]
```"
https://mammothmemory.net/maths/algebra/manipulating-surds/irrational-number.html,"```json
[
    {
        ""term"": ""Irrational Number"",
        ""definition"": ""Numbers that, when written as decimals, do not terminate and do not repeat, going on indefinitely."",
        ""mnemonic"": ""I have got a rash on (irrational) my body. I’ve even got ear rash (irrational) and the spots go on and on (the number goes on and on)."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/having-a-rash-at-the-doctors-mnemonic-for-irrational-number.2eacdeb.jpg"",
        ""keywords"": [""a rash on"", ""ear rash"", ""on and on""]
    }
]
```"
https://mammothmemory.net/maths/algebra/manipulating-surds/radical-root-sign.html,"```json
[
    {
        ""term"": ""Radical"",
        ""definition"": ""A radical is a mathematical expression containing a √ symbol. This can describe a square root, a cube root, or higher."",
        ""mnemonic"": ""A radio calls (radical) for more roots."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/a-radio-covered-in-plant-roots-as-radicals-contain-roots.4c2f8a8.jpg"",
        ""keywords"": [""radio calls"", ""roots""]
    }
]
```"
https://mammothmemory.net/maths/algebra/manipulating-surds/surd.html,"```json
[
    {
        ""term"": ""Surd"",
        ""definition"": ""A surd is a number that can’t be simplified to remove a square root."",
        ""mnemonic"": ""“That’s absurd! (surd) Surely you can remove a square beetroot.” (Square root). But they couldn’t remove it (can’t remove)."",
        ""image"": ""/images/user/base/Maths/Numbers/Types of Number/tractor-trying-to-pull-out-a-square-beetroot-from-the-ground.ef09e36.jpg"",
        ""keywords"": [""absurd"", ""square"", ""root""]
    }
]
```"
https://mammothmemory.net/maths/algebra/manipulating-surds/how-to-remember-surds.html,"```json
[
    {
        ""term"": ""Surd"",
        ""definition"": ""A surd is an expression containing a square root symbol that cannot be simplified to remove the square root."",
        ""mnemonic"": ""“That’s absurd!” (surd) Surely you can remove a square beetroot.” But they couldn’t remove it (cant remove). “We need more lines, perhaps nine.”"",
        ""image"": ""/images/user/base/Maths/Algebra/Manipulating Surds/absurd-tractors-can't-pull-square-beetroot-out-of-the-ground.77b0841.jpg"",
        ""keywords"": [
            ""absurd"",
            ""surd""
        ]
    }
]
```"
https://mammothmemory.net/maths/algebra/the-quadratic-equation-factors-and-parabolas-read-1st/quadratic-equation.html,"```json
[
    {
        ""term"": ""Quadratic Equation"",
        ""definition"": ""An equation which contains a term with a single variable of degree 2 with no higher power."",
        ""mnemonic"": ""A quad bike with a rat (quadratic) driving, pulling an X-ray (X) of a fish in a square (²) fish tank."",
        ""image"": ""/images/user/base/Maths/Algebra/Quadratic Equation and Parabolas Read 1/1.de5d653.jpg"",
        ""keywords"": [""quad"", ""rat"", ""X"", ""square""]
    }
]
```"
https://mammothmemory.net/maths/algebra/the-quadratic-equation-factors-and-parabolas-read-1st/factor.html,"```json
[
    {
        ""term"": ""Factor"",
        ""definition"": ""Factors are what we multiply to get a number. Factoring is taking a number apart."",
        ""mnemonic"": ""The FACTORY (factor) was set up to tear numbers apart."",
        ""image"": ""/images/user/base/Maths/Algebra/Quadratic Equation and Parabolas Read 1/factory-producing-numbers-by-tearing-them-apart.a99c834.jpg"",
        ""keywords"": [""FACTORY"", ""tear numbers apart""]
    }
]
```"
